green_count,red_count,junction_pressure,average_network_pressure,phase_duration
10,8,0,2.8666666666666667,19.0
9,4,0,2.8666666666666667,19.0
10,8,8,2.8666666666666667,36.0
8,3,5,2.8666666666666667,30.0
4,8,0,2.8666666666666667,24.0
9,25,48,2.8666666666666667,353.0
12,28,7,2.8666666666666667,10.0
9,20,20,2.8666666666666667,16.0
6,10,6,2.8666666666666667,18.0
13,4,8,2.8666666666666667,25.0
16,5,0,2.8666666666666667,19.0
11,7,0,2.8666666666666667,19.0
9,18,9,2.8666666666666667,152.0
15,16,0,2.8666666666666667,20.0
10,13,9,2.8666666666666667,19.0
2,3,0,2.8,19.0
2,0,0,2.8,19.0
2,0,0,2.8,5.0
2,0,0,2.8,5.0
2,0,0,2.8,5.0
2,0,0,2.8,5.0
3,4,1,2.8,19.0
8,8,0,2.8,19.0
8,8,0,2.8,19.0
4,3,0,2.8,24.0
1,2,0,2.8,19.0
3,0,0,2.8,5.0
3,0,0,2.8,5.0
3,0,0,2.8,5.0
2,0,0,2.8,19.0
2,0,0,2.8,19.0
2,0,0,2.8,19.0
2,0,0,2.8,5.0
3,4,0,2.8,19.0
8,3,0,2.8,19.0
3,2,0,2.8,19.0
3,2,0,2.8,19.0
3,0,0,2.8,19.0
2,0,0,2.8,19.0
1,0,0,2.8,19.0
2,0,0,2.8,5.0
2,0,0,2.8,5.0
4,3,1,2.8,19.0
10,9,0,2.8,19.0
4,12,44,2.8,166.0
8,10,7,2.8,32.0
9,5,0,2.8,22.0
10,5,8,2.8,19.0
10,14,5,2.8,40.0
10,4,0,2.8,19.0
3,0,0,2.8,19.0
2,0,0,2.8,19.0
8,3,0,2.8,19.0
10,8,0,2.8,19.0
10,8,0,2.8,19.0
8,3,0,2.8,19.0
8,3,0,2.8,19.0
10,4,0,2.8,19.0
10,0,0,2.8,19.0
7,12,10,2.8,22.0
8,3,0,2.8,26.0
8,10,3,2.8,33.0
9,7,0,2.8,19.0
10,12,2,2.8,27.0
9,4,0,2.8,19.0
12,14,3,2.8,42.0
8,3,0,2.8,21.0
11,8,0,2.8,19.0
11,8,0,2.8,19.0
10,4,1,2.8,19.0
4,12,30,2.8,115.0
8,3,0,2.8,46.0
8,3,3,2.8,28.0
8,3,0,2.8,19.0
4,7,0,2.8,19.0
10,8,0,2.8,19.0
9,4,0,2.8,19.0
10,8,7,2.8,37.0
8,3,0,2.8,29.0
9,3,1,2.8,23.0
9,25,49,2.8,370.0
12,28,5,2.8,10.0
9,20,17,2.8,16.0
6,10,2,2.8,18.0
13,4,0,2.8,24.0
16,5,0,2.8,19.0
11,7,0,2.8,19.0
9,18,0,2.8,145.0
19,12,0,2.8,19.0
10,13,11,2.8,19.0
2,3,0,2.4133333333333336,19.0
2,0,1,2.4133333333333336,19.0
2,0,0,2.4133333333333336,5.0
2,0,0,2.4133333333333336,5.0
2,0,0,2.4133333333333336,5.0
2,0,0,2.4133333333333336,5.0
3,4,0,2.4133333333333336,19.0
8,8,0,2.4133333333333336,19.0
8,8,0,2.4133333333333336,19.0
3,4,7,2.4133333333333336,26.0
1,2,2,2.4133333333333336,19.0
3,0,0,2.4133333333333336,5.0
3,0,0,2.4133333333333336,5.0
3,0,0,2.4133333333333336,5.0
2,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,5.0
3,4,2,2.4133333333333336,19.0
8,3,0,2.4133333333333336,19.0
3,2,0,2.4133333333333336,19.0
3,2,0,2.4133333333333336,19.0
3,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,19.0
1,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,5.0
2,0,0,2.4133333333333336,5.0
4,3,0,2.4133333333333336,19.0
10,9,0,2.4133333333333336,19.0
4,12,52,2.4133333333333336,174.0
8,10,0,2.4133333333333336,31.0
6,8,1,2.4133333333333336,22.0
10,5,0,2.4133333333333336,19.0
10,14,12,2.4133333333333336,42.0
10,4,0,2.4133333333333336,19.0
3,0,0,2.4133333333333336,19.0
2,0,0,2.4133333333333336,19.0
8,3,0,2.4133333333333336,19.0
8,10,0,2.4133333333333336,19.0
10,8,0,2.4133333333333336,19.0
8,3,0,2.4133333333333336,19.0
8,3,0,2.4133333333333336,19.0
10,4,0,2.4133333333333336,19.0
10,0,0,2.4133333333333336,19.0
7,12,0,2.4133333333333336,21.0
8,3,2,2.4133333333333336,25.0
8,10,0,2.4133333333333336,32.0
9,7,0,2.4133333333333336,19.0
10,12,9,2.4133333333333336,28.0
9,4,0,2.4133333333333336,19.0
12,14,3,2.4133333333333336,44.0
4,7,0,2.4133333333333336,21.0
11,8,0,2.4133333333333336,19.0
11,8,0,2.4133333333333336,19.0
10,4,0,2.4133333333333336,19.0
4,12,0,2.4133333333333336,110.0
8,3,0,2.4133333333333336,44.0
8,3,0,2.4133333333333336,27.0
4,7,1,2.4133333333333336,19.0
4,7,0,2.4133333333333336,19.0
10,8,0,2.4133333333333336,19.0
9,4,0,2.4133333333333336,19.0
10,8,4,2.4133333333333336,38.0
8,3,1,2.4133333333333336,28.0
4,8,0,2.4133333333333336,23.0
9,25,49,2.4133333333333336,388.0
12,28,4,2.4133333333333336,10.0
9,20,2,2.4133333333333336,16.0
6,10,4,2.4133333333333336,18.0
13,4,2,2.4133333333333336,23.0
16,5,0,2.4133333333333336,19.0
11,7,0,2.4133333333333336,19.0
9,18,8,2.4133333333333336,152.0
15,16,0,2.4133333333333336,19.0
10,13,15,2.4133333333333336,19.0
2,3,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
3,4,0,3.013333333333333,19.0
8,8,0,3.013333333333333,19.0
8,8,0,3.013333333333333,19.0
3,4,0,3.013333333333333,25.0
1,2,3,3.013333333333333,19.0
3,0,0,3.013333333333333,5.0
3,0,0,3.013333333333333,5.0
3,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
3,4,0,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
3,2,0,3.013333333333333,19.0
3,2,0,3.013333333333333,19.0
3,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
1,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
4,3,0,3.013333333333333,19.0
10,9,0,3.013333333333333,19.0
4,12,52,3.013333333333333,182.0
8,10,2,3.013333333333333,30.0
9,5,0,3.013333333333333,21.0
10,5,0,3.013333333333333,19.0
10,14,13,3.013333333333333,44.0
10,4,0,3.013333333333333,19.0
3,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
8,3,2,3.013333333333333,19.0
10,8,0,3.013333333333333,19.0
10,8,0,3.013333333333333,19.0
8,3,2,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
10,4,0,3.013333333333333,19.0
10,0,0,3.013333333333333,19.0
7,12,5,3.013333333333333,22.0
4,7,0,3.013333333333333,25.0
8,10,0,3.013333333333333,31.0
9,7,0,3.013333333333333,19.0
10,12,0,3.013333333333333,27.0
9,4,0,3.013333333333333,19.0
12,14,9,3.013333333333333,46.0
8,3,0,3.013333333333333,20.0
11,8,0,3.013333333333333,19.0
11,8,0,3.013333333333333,19.0
10,4,0,3.013333333333333,19.0
4,12,16,3.013333333333333,115.0
8,3,8,3.013333333333333,46.0
8,3,0,3.013333333333333,26.0
8,3,0,3.013333333333333,19.0
4,7,0,3.013333333333333,19.0
10,8,2,3.013333333333333,19.0
9,4,0,3.013333333333333,19.0
10,8,7,3.013333333333333,39.0
4,7,0,3.013333333333333,28.0
9,3,0,3.013333333333333,22.0
9,25,49,3.013333333333333,407.0
12,28,4,3.013333333333333,10.0
9,20,11,3.013333333333333,16.0
6,10,7,3.013333333333333,18.0
4,13,1,3.013333333333333,23.0
16,5,0,3.013333333333333,19.0
11,7,0,3.013333333333333,19.0
9,18,17,3.013333333333333,159.0
19,12,0,3.013333333333333,19.0
10,13,16,3.013333333333333,19.0
2,3,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
3,4,0,2.5733333333333333,19.0
8,8,0,2.5733333333333333,19.0
8,8,0,2.5733333333333333,19.0
3,4,0,2.5733333333333333,24.0
1,2,4,2.5733333333333333,19.0
3,0,0,2.5733333333333333,5.0
3,0,0,2.5733333333333333,5.0
3,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
3,4,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
3,2,0,2.5733333333333333,19.0
3,2,0,2.5733333333333333,19.0
3,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
1,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
4,3,0,2.5733333333333333,19.0
10,9,0,2.5733333333333333,19.0
4,12,24,2.5733333333333333,191.0
10,8,0,2.5733333333333333,29.0
6,8,2,2.5733333333333333,21.0
10,5,0,2.5733333333333333,19.0
10,14,5,2.5733333333333333,46.0
10,4,0,2.5733333333333333,19.0
3,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
10,8,4,2.5733333333333333,19.0
10,8,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
10,4,0,2.5733333333333333,19.0
10,0,0,2.5733333333333333,19.0
7,12,6,2.5733333333333333,23.0
8,3,4,2.5733333333333333,26.0
8,10,4,2.5733333333333333,32.0
9,7,7,2.5733333333333333,19.0
10,12,0,2.5733333333333333,26.0
9,4,0,2.5733333333333333,19.0
12,14,9,2.5733333333333333,48.0
4,7,0,2.5733333333333333,20.0
11,8,0,2.5733333333333333,19.0
11,8,0,2.5733333333333333,19.0
10,4,0,2.5733333333333333,19.0
4,12,20,2.5733333333333333,120.0
8,3,0,2.5733333333333333,44.0
4,7,0,2.5733333333333333,26.0
8,3,0,2.5733333333333333,19.0
4,7,0,2.5733333333333333,19.0
10,8,0,2.5733333333333333,19.0
9,4,0,2.5733333333333333,19.0
10,8,0,2.5733333333333333,38.0
8,3,3,2.5733333333333333,29.0
4,8,0,2.5733333333333333,22.0
9,25,50,2.5733333333333333,427.0
12,28,6,2.5733333333333333,10.0
9,20,12,2.5733333333333333,16.0
6,10,3,2.5733333333333333,18.0
13,4,0,2.5733333333333333,22.0
16,5,0,2.5733333333333333,19.0
11,7,0,2.5733333333333333,19.0
9,18,19,2.5733333333333333,166.0
19,12,1,2.5733333333333333,19.0
10,13,10,2.5733333333333333,19.0
2,3,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
3,4,0,3.013333333333333,19.0
8,8,0,3.013333333333333,19.0
8,8,16,3.013333333333333,19.0
4,3,0,3.013333333333333,23.0
1,2,7,3.013333333333333,19.0
3,0,0,3.013333333333333,5.0
3,0,0,3.013333333333333,5.0
3,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
3,4,0,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
3,2,1,3.013333333333333,19.0
3,2,0,3.013333333333333,19.0
3,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
1,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,5.0
2,0,0,3.013333333333333,5.0
4,3,0,3.013333333333333,19.0
10,9,0,3.013333333333333,19.0
4,12,20,3.013333333333333,200.0
8,10,11,3.013333333333333,31.0
9,5,0,3.013333333333333,20.0
10,5,8,3.013333333333333,19.0
10,14,3,3.013333333333333,44.0
10,4,0,3.013333333333333,19.0
3,0,0,3.013333333333333,19.0
2,0,0,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
10,8,0,3.013333333333333,19.0
10,8,0,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
8,3,0,3.013333333333333,19.0
10,4,0,3.013333333333333,19.0
10,0,0,3.013333333333333,19.0
7,12,0,3.013333333333333,22.0
8,3,0,3.013333333333333,25.0
8,10,4,3.013333333333333,33.0
9,7,0,3.013333333333333,19.0
12,10,0,3.013333333333333,25.0
9,4,4,3.013333333333333,19.0
12,14,0,3.013333333333333,46.0
8,3,0,3.013333333333333,19.0
11,8,0,3.013333333333333,19.0
11,8,0,3.013333333333333,19.0
10,4,0,3.013333333333333,19.0
4,12,28,3.013333333333333,126.0
8,3,1,3.013333333333333,42.0
8,3,0,3.013333333333333,25.0
8,3,0,3.013333333333333,19.0
4,7,0,3.013333333333333,19.0
10,8,0,3.013333333333333,19.0
9,4,0,3.013333333333333,19.0
10,8,8,3.013333333333333,39.0
8,3,0,3.013333333333333,28.0
9,3,3,3.013333333333333,21.0
9,25,50,3.013333333333333,448.0
12,28,3,3.013333333333333,10.0
9,20,10,3.013333333333333,16.0
6,10,2,3.013333333333333,18.0
4,13,13,3.013333333333333,24.0
16,5,0,3.013333333333333,19.0
11,7,0,3.013333333333333,19.0
9,18,21,3.013333333333333,174.0
19,12,0,3.013333333333333,19.0
10,13,13,3.013333333333333,19.0
2,3,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,5.0
2,0,0,3.1333333333333333,5.0
2,0,0,3.1333333333333333,5.0
2,0,0,3.1333333333333333,5.0
3,4,0,3.1333333333333333,19.0
8,8,0,3.1333333333333333,19.0
8,8,4,3.1333333333333333,19.0
3,4,0,3.1333333333333333,23.0
1,2,7,3.1333333333333333,19.0
3,0,0,3.1333333333333333,5.0
3,0,0,3.1333333333333333,5.0
3,0,0,3.1333333333333333,5.0
2,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,5.0
3,4,0,3.1333333333333333,19.0
8,3,0,3.1333333333333333,19.0
3,2,1,3.1333333333333333,19.0
3,2,0,3.1333333333333333,19.0
3,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,19.0
1,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,5.0
2,0,0,3.1333333333333333,5.0
4,3,0,3.1333333333333333,19.0
10,9,0,3.1333333333333333,19.0
4,12,20,3.1333333333333333,210.0
8,10,0,3.1333333333333333,30.0
6,8,0,3.1333333333333333,20.0
10,5,0,3.1333333333333333,19.0
10,14,6,3.1333333333333333,46.0
10,4,0,3.1333333333333333,19.0
3,0,0,3.1333333333333333,19.0
2,0,0,3.1333333333333333,19.0
8,3,0,3.1333333333333333,19.0
10,8,0,3.1333333333333333,19.0
10,8,0,3.1333333333333333,19.0
8,3,0,3.1333333333333333,19.0
8,3,0,3.1333333333333333,19.0
10,4,0,3.1333333333333333,19.0
10,0,0,3.1333333333333333,19.0
7,12,5,3.1333333333333333,23.0
8,3,0,3.1333333333333333,24.0
8,10,15,3.1333333333333333,34.0
9,7,0,3.1333333333333333,19.0
10,12,3,3.1333333333333333,25.0
9,4,0,3.1333333333333333,19.0
12,14,3,3.1333333333333333,44.0
4,7,0,3.1333333333333333,19.0
11,8,0,3.1333333333333333,19.0
11,8,2,3.1333333333333333,19.0
10,4,4,3.1333333333333333,19.0
4,12,28,3.1333333333333333,132.0
8,3,9,3.1333333333333333,44.0
4,7,0,3.1333333333333333,25.0
8,3,0,3.1333333333333333,19.0
4,7,0,3.1333333333333333,19.0
10,8,0,3.1333333333333333,19.0
9,4,0,3.1333333333333333,19.0
10,8,14,3.1333333333333333,40.0
8,3,7,3.1333333333333333,29.0
4,8,0,3.1333333333333333,21.0
9,25,46,3.1333333333333333,470.0
12,28,4,3.1333333333333333,10.0
9,20,18,3.1333333333333333,16.0
6,10,6,3.1333333333333333,18.0
4,13,0,3.1333333333333333,23.0
16,5,0,3.1333333333333333,19.0
11,7,0,3.1333333333333333,19.0
9,18,23,3.1333333333333333,182.0
19,12,0,3.1333333333333333,19.0
10,13,10,3.1333333333333333,19.0
2,3,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
3,4,0,2.5733333333333333,19.0
8,8,0,2.5733333333333333,19.0
8,8,0,2.5733333333333333,19.0
4,3,0,2.5733333333333333,22.0
1,2,7,2.5733333333333333,19.0
3,0,0,2.5733333333333333,5.0
3,0,0,2.5733333333333333,5.0
3,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
3,4,1,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
3,2,0,2.5733333333333333,19.0
3,2,0,2.5733333333333333,19.0
3,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
1,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,5.0
2,0,0,2.5733333333333333,5.0
4,3,0,2.5733333333333333,19.0
10,9,0,2.5733333333333333,19.0
4,12,33,2.5733333333333333,220.0
8,10,0,2.5733333333333333,29.0
9,5,0,2.5733333333333333,19.0
10,5,7,2.5733333333333333,19.0
10,14,0,2.5733333333333333,44.0
10,4,0,2.5733333333333333,19.0
3,0,0,2.5733333333333333,19.0
2,0,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
10,8,0,2.5733333333333333,19.0
10,8,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
8,3,0,2.5733333333333333,19.0
10,4,0,2.5733333333333333,19.0
10,0,0,2.5733333333333333,19.0
7,12,0,2.5733333333333333,22.0
4,7,0,2.5733333333333333,24.0
8,10,0,2.5733333333333333,33.0
9,7,2,2.5733333333333333,19.0
12,10,0,2.5733333333333333,24.0
9,4,0,2.5733333333333333,19.0
12,14,3,2.5733333333333333,46.0
8,3,0,2.5733333333333333,19.0
11,8,0,2.5733333333333333,19.0
11,8,0,2.5733333333333333,19.0
10,4,0,2.5733333333333333,19.0
4,12,28,2.5733333333333333,138.0
8,3,9,2.5733333333333333,46.0
8,3,2,2.5733333333333333,24.0
8,3,2,2.5733333333333333,19.0
4,7,0,2.5733333333333333,19.0
10,8,0,2.5733333333333333,19.0
9,4,1,2.5733333333333333,19.0
10,8,8,2.5733333333333333,42.0
8,3,0,2.5733333333333333,28.0
9,3,4,2.5733333333333333,22.0
9,25,45,2.5733333333333333,493.0
12,28,8,2.5733333333333333,10.0
9,20,7,2.5733333333333333,16.0
6,10,6,2.5733333333333333,18.0
4,13,0,2.5733333333333333,22.0
16,5,0,2.5733333333333333,19.0
11,7,0,2.5733333333333333,19.0
9,18,9,2.5733333333333333,191.0
19,12,0,2.5733333333333333,19.0
10,13,11,2.5733333333333333,19.0
2,3,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
3,4,0,2.2266666666666666,19.0
8,8,0,2.2266666666666666,19.0
8,8,8,2.2266666666666666,19.0
3,4,0,2.2266666666666666,22.0
1,2,8,2.2266666666666666,19.0
3,0,0,2.2266666666666666,5.0
3,0,0,2.2266666666666666,5.0
3,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
3,4,1,2.2266666666666666,19.0
8,3,0,2.2266666666666666,19.0
3,2,0,2.2266666666666666,19.0
3,2,0,2.2266666666666666,19.0
3,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
1,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,5.0
2,0,0,2.2266666666666666,5.0
4,3,0,2.2266666666666666,19.0
10,9,0,2.2266666666666666,19.0
4,12,36,2.2266666666666666,231.0
10,8,5,2.2266666666666666,30.0
6,8,0,2.2266666666666666,19.0
10,5,0,2.2266666666666666,19.0
10,14,5,2.2266666666666666,46.0
10,4,0,2.2266666666666666,19.0
3,0,0,2.2266666666666666,19.0
2,0,0,2.2266666666666666,19.0
8,3,0,2.2266666666666666,19.0
10,8,0,2.2266666666666666,19.0
10,8,0,2.2266666666666666,19.0
8,3,0,2.2266666666666666,19.0
8,3,0,2.2266666666666666,19.0
10,4,0,2.2266666666666666,19.0
10,0,0,2.2266666666666666,19.0
7,12,0,2.2266666666666666,21.0
8,3,0,2.2266666666666666,23.0
8,10,0,2.2266666666666666,32.0
9,7,0,2.2266666666666666,19.0
10,12,5,2.2266666666666666,26.0
9,4,0,2.2266666666666666,19.0
12,14,0,2.2266666666666666,44.0
8,3,0,2.2266666666666666,19.0
11,8,0,2.2266666666666666,19.0
11,8,4,2.2266666666666666,19.0
10,4,0,2.2266666666666666,19.0
4,12,4,2.2266666666666666,144.0
8,3,1,2.2266666666666666,44.0
4,7,0,2.2266666666666666,24.0
8,3,0,2.2266666666666666,19.0
4,7,0,2.2266666666666666,19.0
10,8,0,2.2266666666666666,19.0
9,4,0,2.2266666666666666,19.0
10,8,8,2.2266666666666666,44.0
8,3,0,2.2266666666666666,27.0
9,3,0,2.2266666666666666,21.0
9,25,47,2.2266666666666666,517.0
12,28,8,2.2266666666666666,10.0
9,20,2,2.2266666666666666,16.0
6,10,3,2.2266666666666666,18.0
13,4,0,2.2266666666666666,21.0
16,5,0,2.2266666666666666,19.0
11,7,0,2.2266666666666666,19.0
9,18,3,2.2266666666666666,200.0
19,12,5,2.2266666666666666,19.0
10,13,14,2.2266666666666666,19.0
2,3,0,3.08,19.0
2,0,0,3.08,19.0
2,0,0,3.08,5.0
2,0,0,3.08,5.0
2,0,0,3.08,5.0
2,0,0,3.08,5.0
3,4,0,3.08,19.0
8,8,0,3.08,19.0
8,8,0,3.08,19.0
4,3,0,3.08,21.0
1,2,8,3.08,19.0
3,0,0,3.08,5.0
3,0,0,3.08,5.0
3,0,0,3.08,5.0
2,0,0,3.08,19.0
2,0,0,3.08,19.0
2,0,0,3.08,19.0
2,0,0,3.08,5.0
3,4,0,3.08,19.0
8,3,0,3.08,19.0
3,2,0,3.08,19.0
3,2,0,3.08,19.0
3,0,0,3.08,19.0
2,0,0,3.08,19.0
1,0,0,3.08,19.0
2,0,0,3.08,5.0
2,0,0,3.08,5.0
4,3,0,3.08,19.0
10,9,0,3.08,19.0
4,12,66,3.08,242.0
10,8,0,3.08,29.0
9,5,0,3.08,19.0
10,5,2,3.08,19.0
10,14,38,3.08,48.0
10,4,1,3.08,19.0
3,0,0,3.08,19.0
2,0,0,3.08,19.0
8,3,0,3.08,19.0
10,8,0,3.08,19.0
10,8,0,3.08,19.0
8,3,0,3.08,19.0
8,3,0,3.08,19.0
10,4,0,3.08,19.0
10,0,0,3.08,19.0
7,12,0,3.08,20.0
4,7,0,3.08,23.0
8,10,4,3.08,33.0
9,7,4,3.08,19.0
10,12,3,3.08,25.0
9,4,0,3.08,19.0
12,14,0,3.08,42.0
8,3,0,3.08,19.0
11,8,0,3.08,19.0
11,8,0,3.08,19.0
10,4,0,3.08,19.0
4,12,12,3.08,151.0
8,3,0,3.08,42.0
8,3,1,3.08,23.0
8,3,0,3.08,19.0
4,7,0,3.08,19.0
10,8,3,3.08,19.0
9,4,0,3.08,19.0
10,8,3,3.08,42.0
4,7,0,3.08,27.0
9,3,0,3.08,20.0
9,25,47,3.08,542.0
12,28,11,3.08,10.0
9,20,4,3.08,16.0
6,10,2,3.08,18.0
4,13,3,3.08,21.0
16,5,0,3.08,19.0
11,7,0,3.08,19.0
9,18,3,3.08,190.0
19,12,2,3.08,19.0
10,13,14,3.08,19.0
2,3,0,2.986666666666667,19.0
2,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,5.0
2,0,0,2.986666666666667,5.0
2,0,0,2.986666666666667,5.0
2,0,0,2.986666666666667,5.0
3,4,0,2.986666666666667,19.0
8,8,0,2.986666666666667,19.0
8,8,4,2.986666666666667,19.0
3,4,1,2.986666666666667,21.0
1,2,10,2.986666666666667,19.0
3,0,0,2.986666666666667,5.0
3,0,0,2.986666666666667,5.0
3,0,0,2.986666666666667,5.0
2,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,5.0
3,4,7,2.986666666666667,19.0
8,3,0,2.986666666666667,19.0
3,2,0,2.986666666666667,19.0
3,2,0,2.986666666666667,19.0
3,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,19.0
1,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,5.0
2,0,0,2.986666666666667,5.0
4,3,0,2.986666666666667,19.0
10,9,0,2.986666666666667,19.0
4,12,66,2.986666666666667,254.0
10,8,9,2.986666666666667,30.0
9,5,0,2.986666666666667,19.0
10,5,2,2.986666666666667,19.0
10,14,0,2.986666666666667,46.0
10,4,0,2.986666666666667,19.0
3,0,0,2.986666666666667,19.0
2,0,0,2.986666666666667,19.0
8,3,0,2.986666666666667,19.0
10,8,0,2.986666666666667,19.0
10,8,0,2.986666666666667,19.0
8,3,0,2.986666666666667,19.0
8,3,0,2.986666666666667,19.0
10,4,0,2.986666666666667,19.0
10,0,0,2.986666666666667,19.0
6,13,0,2.986666666666667,20.0
8,3,0,2.986666666666667,22.0
8,10,6,2.986666666666667,34.0
9,7,0,2.986666666666667,19.0
10,12,0,2.986666666666667,24.0
9,4,0,2.986666666666667,19.0
12,14,0,2.986666666666667,40.0
8,3,0,2.986666666666667,19.0
11,8,0,2.986666666666667,19.0
11,8,0,2.986666666666667,19.0
10,4,0,2.986666666666667,19.0
4,12,20,2.986666666666667,158.0
8,3,0,2.986666666666667,40.0
4,7,0,2.986666666666667,23.0
8,3,0,2.986666666666667,19.0
4,7,0,2.986666666666667,19.0
10,8,0,2.986666666666667,19.0
9,4,0,2.986666666666667,19.0
10,8,4,2.986666666666667,44.0
8,3,2,2.986666666666667,26.0
4,8,0,2.986666666666667,20.0
9,25,49,2.986666666666667,569.0
12,28,14,2.986666666666667,10.0
9,20,5,2.986666666666667,16.0
6,10,0,2.986666666666667,18.0
13,4,0,2.986666666666667,20.0
16,5,0,2.986666666666667,19.0
11,7,0,2.986666666666667,19.0
9,18,7,2.986666666666667,199.0
19,12,0,2.986666666666667,19.0
10,13,18,2.986666666666667,19.0
2,3,0,3.8,19.0
2,0,0,3.8,19.0
2,0,0,3.8,5.0
2,0,0,3.8,5.0
2,0,0,3.8,5.0
2,0,0,3.8,5.0
3,4,0,3.8,19.0
8,8,0,3.8,19.0
8,8,8,3.8,19.0
4,3,0,3.8,20.0
1,2,10,3.8,19.0
3,0,0,3.8,5.0
3,0,0,3.8,5.0
3,0,0,3.8,5.0
2,0,0,3.8,19.0
2,0,0,3.8,19.0
2,0,0,3.8,19.0
2,0,0,3.8,5.0
3,4,0,3.8,19.0
8,3,0,3.8,19.0
3,2,0,3.8,19.0
3,2,0,3.8,19.0
3,0,0,3.8,19.0
2,0,0,3.8,19.0
1,0,0,3.8,19.0
2,0,0,3.8,5.0
2,0,0,3.8,5.0
4,3,0,3.8,19.0
10,9,0,3.8,19.0
