vehicle_id,system_type,depart_time,arrival_time,duration,waiting_time,time_loss,route_length,average_speed,waiting_ratio,delay_ratio
74,dynamic,111.0,606.0,495.0,165.0,233.24,3654.07,7.3819595959595965,0.3333333333333333,0.4711919191919192
92,dynamic,138.0,606.0,468.0,91.0,170.92,3349.51,7.15707264957265,0.19444444444444445,0.3652136752136752
194,dynamic,291.0,606.0,315.0,103.0,164.71,2192.89,6.961555555555555,0.326984126984127,0.522888888888889
183,dynamic,275.0,607.0,332.0,66.0,135.3,2694.25,8.115210843373495,0.19879518072289157,0.40753012048192777
234,dynamic,351.0,608.0,257.0,18.0,62.5,1762.16,6.8566536964980545,0.07003891050583658,0.24319066147859922
161,dynamic,242.0,609.0,367.0,0.0,51.36,3963.15,10.798773841961854,0.0,0.13994550408719345
354,dynamic,531.0,609.0,78.0,0.0,10.33,553.07,7.090641025641026,0.0,0.13243589743589743
162,dynamic,243.0,613.0,370.0,131.0,197.65,2312.02,6.248702702702703,0.35405405405405405,0.5341891891891892
253,dynamic,380.0,616.0,236.0,49.0,89.38,2137.92,9.058983050847457,0.2076271186440678,0.37872881355932203
155,dynamic,233.0,617.0,384.0,111.0,158.21,3313.48,8.628854166666667,0.2890625,0.4120052083333334
204,dynamic,306.0,619.0,313.0,54.0,129.26,3047.92,9.73776357827476,0.17252396166134185,0.41297124600638974
375,dynamic,563.0,622.0,59.0,0.0,11.03,191.93,3.253050847457627,0.0,0.18694915254237288
164,dynamic,246.0,625.0,379.0,31.0,106.76,3485.05,9.195382585751979,0.08179419525065963,0.281688654353562
174,dynamic,261.0,627.0,366.0,115.0,164.01,2825.03,7.7186612021857925,0.31420765027322406,0.44811475409836066
355,dynamic,535.0,630.0,95.0,22.0,43.0,736.75,7.755263157894737,0.23157894736842105,0.45263157894736844
223,dynamic,335.0,632.0,297.0,60.0,119.96,2097.31,7.061649831649832,0.20202020202020202,0.4039057239057239
297,dynamic,446.0,633.0,187.0,0.0,19.9,1773.61,9.484545454545454,0.0,0.10641711229946524
368,dynamic,552.0,633.0,81.0,28.0,38.97,426.76,5.2686419753086415,0.345679012345679,0.4811111111111111
315,dynamic,473.0,634.0,161.0,3.0,32.9,1876.0,11.652173913043478,0.018633540372670808,0.2043478260869565
318,dynamic,477.0,634.0,157.0,29.0,71.94,1000.0,6.369426751592357,0.18471337579617833,0.4582165605095541
244,dynamic,366.0,635.0,269.0,85.0,119.1,1920.49,7.139368029739777,0.3159851301115242,0.44275092936802973
335,dynamic,503.0,635.0,132.0,1.0,18.04,959.93,7.272196969696969,0.007575757575757576,0.13666666666666666
177,dynamic,266.0,636.0,370.0,112.0,187.93,2905.14,7.85172972972973,0.3027027027027027,0.5079189189189189
212,dynamic,319.0,639.0,320.0,108.0,150.88,2150.07,6.71896875,0.3375,0.4715
218,dynamic,327.0,639.0,312.0,3.0,35.63,3105.36,9.953076923076923,0.009615384615384616,0.11419871794871796
54,dynamic,81.0,640.0,559.0,162.0,243.93,4990.39,8.927352415026835,0.2898032200357782,0.4363685152057245
180,dynamic,270.0,641.0,371.0,58.0,124.95,3002.59,8.093234501347709,0.15633423180592992,0.33679245283018866
336,dynamic,504.0,643.0,139.0,31.0,56.16,1339.66,9.637841726618706,0.22302158273381295,0.4040287769784172
345,dynamic,518.0,644.0,126.0,6.0,23.92,1040.48,8.257777777777777,0.047619047619047616,0.18984126984126987
237,dynamic,356.0,646.0,290.0,0.0,49.96,1560.03,5.379413793103448,0.0,0.17227586206896553
406,dynamic,609.0,646.0,37.0,0.0,6.0,241.08,6.515675675675676,0.0,0.16216216216216217
229,dynamic,344.0,650.0,306.0,80.0,137.82,1956.28,6.3930718954248364,0.26143790849673204,0.4503921568627451
59,dynamic,89.0,653.0,564.0,219.0,310.57,3479.86,6.1699645390070925,0.3882978723404255,0.5506560283687943
26,dynamic,39.0,661.0,622.0,72.0,152.46,4640.96,7.461350482315113,0.1157556270096463,0.24511254019292605
241,dynamic,362.0,661.0,299.0,42.0,111.18,2153.07,7.2009030100334455,0.14046822742474915,0.37183946488294317
300,dynamic,450.0,661.0,211.0,0.0,27.93,2823.28,13.38047393364929,0.0,0.1323696682464455
12,dynamic,18.0,662.0,644.0,165.0,266.3,5116.07,7.944208074534161,0.2562111801242236,0.4135093167701864
195,dynamic,293.0,663.0,370.0,32.0,102.57,2245.72,6.069513513513513,0.08648648648648649,0.27721621621621617
280,dynamic,420.0,663.0,243.0,48.0,85.21,2066.31,8.503333333333334,0.19753086419753085,0.35065843621399173
273,dynamic,410.0,664.0,254.0,54.0,95.01,1882.51,7.411456692913386,0.2125984251968504,0.37405511811023623
246,dynamic,369.0,665.0,296.0,36.0,81.42,2756.53,9.312601351351352,0.12162162162162163,0.27506756756756756
326,dynamic,489.0,665.0,176.0,52.0,84.95,1232.37,7.002102272727272,0.29545454545454547,0.48267045454545454
259,dynamic,389.0,666.0,277.0,104.0,140.11,1261.42,4.553862815884477,0.37545126353790614,0.5058122743682311
362,dynamic,543.0,671.0,128.0,58.0,82.2,810.99,6.335859375,0.453125,0.6421875
287,dynamic,431.0,673.0,242.0,19.0,57.76,2123.74,8.77578512396694,0.07851239669421488,0.23867768595041322
361,dynamic,542.0,674.0,132.0,0.0,14.94,1122.88,8.506666666666668,0.0,0.11318181818181818
271,dynamic,407.0,676.0,269.0,11.0,40.1,2213.43,8.228364312267658,0.040892193308550186,0.14907063197026021
319,dynamic,479.0,680.0,201.0,0.0,24.58,1711.63,8.515572139303483,0.0,0.12228855721393034
117,dynamic,176.0,687.0,511.0,167.0,263.25,3849.3,7.532876712328767,0.3268101761252446,0.5151663405088063
238,dynamic,357.0,691.0,334.0,40.0,112.89,3119.91,9.341047904191615,0.11976047904191617,0.3379940119760479
334,dynamic,501.0,691.0,190.0,82.0,138.35,1062.54,5.592315789473684,0.43157894736842106,0.7281578947368421
274,dynamic,411.0,692.0,281.0,24.0,59.44,2087.05,7.427224199288257,0.08540925266903915,0.21153024911032028
339,dynamic,509.0,693.0,184.0,17.0,48.31,2289.18,12.441195652173912,0.09239130434782608,0.26255434782608694
227,dynamic,341.0,695.0,354.0,119.0,171.36,2710.89,7.657881355932203,0.3361581920903955,0.4840677966101695
277,dynamic,416.0,696.0,280.0,23.0,63.16,2789.11,9.961107142857143,0.08214285714285714,0.22557142857142856
349,dynamic,524.0,696.0,172.0,4.0,31.58,1603.67,9.323662790697675,0.023255813953488372,0.18360465116279068
63,dynamic,95.0,697.0,602.0,255.0,320.33,4673.78,7.76375415282392,0.42358803986710963,0.532109634551495
121,dynamic,182.0,698.0,516.0,99.0,204.08,4576.82,8.869806201550388,0.19186046511627908,0.3955038759689923
369,dynamic,554.0,699.0,145.0,6.0,46.93,1568.46,10.81696551724138,0.041379310344827586,0.3236551724137931
265,dynamic,398.0,700.0,302.0,120.0,172.53,1873.84,6.20476821192053,0.3973509933774834,0.5712913907284768
160,dynamic,240.0,702.0,462.0,55.0,126.05,2989.35,6.470454545454546,0.11904761904761904,0.2728354978354978
278,dynamic,417.0,702.0,285.0,64.0,115.18,1978.1,6.940701754385964,0.22456140350877193,0.404140350877193
386,dynamic,579.0,703.0,124.0,35.0,54.4,826.78,6.66758064516129,0.28225806451612906,0.43870967741935485
137,dynamic,206.0,704.0,498.0,42.0,117.39,4351.35,8.737650602409639,0.08433734939759036,0.23572289156626505
397,dynamic,596.0,705.0,109.0,8.0,25.79,1243.44,11.407706422018348,0.07339449541284404,0.23660550458715596
291,dynamic,437.0,706.0,269.0,45.0,86.51,2073.98,7.709962825278811,0.16728624535315986,0.32159851301115244
371,dynamic,557.0,706.0,149.0,10.0,32.48,2267.48,15.217986577181208,0.06711409395973154,0.21798657718120804
179,dynamic,269.0,709.0,440.0,85.0,190.6,3130.27,7.11425,0.19318181818181818,0.43318181818181817
242,dynamic,363.0,711.0,348.0,52.0,97.12,2858.13,8.21301724137931,0.14942528735632185,0.279080459770115
172,dynamic,258.0,714.0,456.0,146.0,218.61,3368.08,7.386140350877193,0.3201754385964912,0.47940789473684214
285,dynamic,428.0,715.0,287.0,91.0,143.96,2026.79,7.06198606271777,0.3170731707317073,0.501602787456446
78,dynamic,117.0,716.0,599.0,255.0,336.88,4036.44,6.738631051752922,0.4257095158597663,0.5624040066777963
292,dynamic,438.0,716.0,278.0,3.0,40.57,2790.62,10.03820143884892,0.01079136690647482,0.14593525179856115
32,dynamic,48.0,717.0,669.0,174.0,301.67,4184.66,6.255097159940209,0.2600896860986547,0.45092675635276536
