vehicle_id,depart_time,arrival_time,duration,waiting_time,route_length,time_loss
415,623.0,1065.0,442.0,101.0,4165.75,179.54
425,638.0,1069.0,431.0,107.0,2745.19,164.35
462,693.0,1069.0,376.0,86.0,3876.39,136.75
548,822.0,1070.0,248.0,41.0,1997.86,92.23
414,621.0,1072.0,451.0,128.0,3025.73,218.69
491,737.0,1072.0,335.0,109.0,3136.67,152.73
631,947.0,1075.0,128.0,59.0,823.8,73.67
670,1005.0,1076.0,71.0,0.0,801.35,18.1
481,722.0,1079.0,357.0,31.0,3298.1,80.22
683,1025.0,1079.0,54.0,0.0,367.9,6.54
537,806.0,1081.0,275.0,1.0,1814.71,38.04
535,803.0,1083.0,280.0,60.0,1961.75,100.05
596,894.0,1085.0,191.0,33.0,1553.65,62.37
575,863.0,1087.0,224.0,75.0,1839.96,107.14
310,465.0,1090.0,625.0,228.0,3385.98,332.57
430,645.0,1093.0,448.0,225.0,2842.43,295.02
432,648.0,1094.0,446.0,105.0,4289.83,178.88
452,678.0,1099.0,421.0,154.0,2715.07,226.3
560,840.0,1100.0,260.0,38.0,2490.13,86.78
346,519.0,1104.0,585.0,334.0,2786.48,399.91
614,921.0,1108.0,187.0,49.0,1163.77,81.04
555,833.0,1109.0,276.0,143.0,1252.4,189.54
636,954.0,1110.0,156.0,2.0,1330.31,26.56
267,401.0,1112.0,711.0,173.0,5427.43,266.57
528,792.0,1117.0,325.0,93.0,2794.94,150.26
252,378.0,1118.0,740.0,413.0,4679.82,489.31
148,222.0,1121.0,899.0,395.0,4946.68,531.84
460,690.0,1121.0,431.0,170.0,2490.76,257.49
451,677.0,1122.0,445.0,223.0,2083.18,300.28
623,935.0,1125.0,190.0,79.0,1199.15,98.11
647,971.0,1132.0,161.0,82.0,880.35,104.59
696,1044.0,1137.0,93.0,51.0,408.16,62.84
593,890.0,1138.0,248.0,31.0,1974.16,78.21
532,798.0,1140.0,342.0,70.0,3330.54,109.76
506,759.0,1143.0,384.0,139.0,2454.59,195.62
496,744.0,1150.0,406.0,172.0,2726.42,243.36
446,669.0,1151.0,482.0,0.0,4459.97,56.4
444,666.0,1155.0,489.0,117.0,2926.16,181.25
682,1025.0,1156.0,131.0,19.0,1324.38,49.28
731,1097.0,1158.0,61.0,0.0,697.46,9.36
609,914.0,1159.0,245.0,0.0,2488.08,27.21
530,795.0,1160.0,365.0,177.0,1587.1,269.48
490,735.0,1161.0,426.0,139.0,3548.65,223.66
566,849.0,1161.0,312.0,89.0,2115.07,144.27
580,870.0,1168.0,298.0,134.0,1510.54,177.04
616,924.0,1168.0,244.0,40.0,1865.17,75.35
556,834.0,1169.0,335.0,141.0,1945.75,205.88
473,710.0,1170.0,460.0,172.0,2638.61,256.01
527,791.0,1171.0,380.0,38.0,3123.1,78.87
450,675.0,1173.0,498.0,207.0,3682.04,287.25
381,572.0,1176.0,604.0,184.0,5124.64,287.48
499,749.0,1183.0,434.0,89.0,3870.27,183.64
728,1092.0,1183.0,91.0,0.0,1120.46,11.9
459,689.0,1184.0,495.0,97.0,4105.24,166.15
588,882.0,1185.0,303.0,81.0,2488.19,132.74
590,885.0,1186.0,301.0,114.0,2205.84,150.27
717,1076.0,1187.0,111.0,17.0,960.44,31.41
637,956.0,1188.0,232.0,82.0,1288.41,117.63
735,1103.0,1189.0,86.0,7.0,300.81,29.37
643,965.0,1191.0,226.0,17.0,2478.39,44.85
475,713.0,1194.0,481.0,145.0,2964.64,191.91
634,951.0,1195.0,244.0,126.0,1057.02,160.98
485,728.0,1197.0,469.0,208.0,2477.77,302.56
582,873.0,1207.0,334.0,12.0,3151.51,58.23
448,672.0,1209.0,537.0,14.0,4167.67,80.44
708,1062.0,1209.0,147.0,56.0,1006.06,87.41
516,774.0,1213.0,439.0,100.0,3352.53,159.92
543,815.0,1214.0,399.0,0.0,2982.69,45.23
659,989.0,1214.0,225.0,0.0,1588.9,23.73
700,1050.0,1215.0,165.0,29.0,943.61,55.92
703,1055.0,1215.0,160.0,0.0,1402.39,20.06
500,750.0,1217.0,467.0,195.0,2708.39,271.0
549,824.0,1218.0,394.0,64.0,3567.39,129.36
573,860.0,1219.0,359.0,106.0,3222.42,163.74
324,486.0,1220.0,734.0,318.0,4226.81,396.12
468,702.0,1222.0,520.0,211.0,3125.98,291.97
438,657.0,1223.0,566.0,362.0,1973.61,435.33
399,599.0,1224.0,625.0,241.0,3664.98,359.97
390,585.0,1225.0,640.0,133.0,5057.94,248.88
626,939.0,1225.0,286.0,5.0,2965.45,31.87
583,875.0,1230.0,355.0,64.0,3283.45,120.3
364,546.0,1231.0,685.0,277.0,4267.96,397.72
544,816.0,1231.0,415.0,149.0,2471.23,220.91
442,663.0,1238.0,575.0,157.0,5474.77,274.23
518,777.0,1238.0,461.0,106.0,3501.13,182.96
522,783.0,1238.0,455.0,175.0,2922.65,237.38
